79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
79,79,79,79,79,79,79,298,79,79,79,79,79,79,297,79,79,79,79,79
79,79,79,79,79,297,79,79,79,79,79,79,79,79,79,79,79,79,79,79
79,79,79,79,79,79,79,79,79,298,79,298,79,79,79,79,79,79,79,79
79,79,79,79,79,79,79,79,79,79,79,79,79,79,284,79,285,79,79,285
79,79,79,79,79,79,79,79,79,79,79,79,79,79,298,298,79,79,284,79
79,79,79,79,79,285,79,79,79,79,285,298,79,79,298,79,79,79,79,79
79,79,79,79,79,79,79,79,285,284,79,79,79,79,79,79,79,297,79,79
79,79,79,79,79,79,79,79,79,79,298,79,79,79,79,79,79,79,79,79
79,79,79,79,79,79,284,79,79,79,79,79,284,79,297,79,79,79,79,79
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
79,79,79,79,79,79,79,79,79,79,79,79,79,79,297,79,79,79,79,79
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
