79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
79,79,79,79,285,79,79,79,79,79,297,297,298,79,79,79,79,79,79,79
79,79,79,79,79,79,79,79,79,79,297,298,79,79,79,79,297,79,79,79
79,79,79,297,79,79,79,79,79,79,79,79,297,79,79,79,79,79,79,79
79,79,79,79,79,79,79,79,79,79,79,79,298,79,79,297,79,79,79,79
79,79,79,297,298,285,79,79,79,79,79,79,297,79,79,79,79,79,79,79
79,79,79,79,79,79,285,285,284,285,79,284,79,79,284,285,79,79,79,79
79,79,79,284,284,298,79,79,285,79,79,285,79,79,79,297,79,79,79,79
79,79,79,284,297,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
79,79,79,79,298,79,79,79,284,298,298,79,79,79,79,297,79,79,79,79
79,79,79,79,284,79,79,284,285,79,79,79,79,79,79,297,79,79,79,79
79,79,79,79,79,79,79,79,284,79,79,79,79,284,298,285,298,79,79,79
79,79,79,297,79,79,79,79,79,79,79,79,79,297,79,79,79,79,79,79
79,79,79,79,79,79,79,79,79,297,284,79,79,79,79,79,79,79,79,79
79,79,79,79,79,79,79,79,79,284,79,79,79,79,79,79,79,79,79,79
79,79,79,79,79,79,79,79,79,79,297,79,79,79,79,79,79,79,79,79
