-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,154,-1,-1,-1,-1,-1,154,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,282,283,-1,167,-1,282,283,-1,-1,167,-1,-1,282,283,-1,-1,-1
-1,-1,-1,295,296,-1,180,-1,295,296,-1,-1,180,-1,-1,295,296,-1,-1,-1
-1,-1,-1,-1,-1,-1,184,-1,-1,-1,-1,-1,184,-1,-1,-1,-1,-1,-1,-1
-1,207,196,237,238,196,186,196,241,242,196,196,186,196,196,237,238,196,202,-1
-1,-1,209,250,251,209,209,209,254,255,209,209,209,209,209,250,251,209,-1,-1
-1,-1,222,263,264,222,222,222,267,268,222,222,222,222,222,263,264,222,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,198,198,198,198,198,198,237,238,198,198,198,172,198,241,242,198,-1,-1
-1,-1,211,211,211,211,211,211,250,251,211,211,211,210,211,254,255,211,-1,-1
-1,-1,224,224,224,224,224,224,263,264,224,224,224,223,224,267,268,224,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,184,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,184,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,184,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
