14,14,14,14,14,14,14,14,15,-1,-1,13,14,14,14,14,14,14,14,14
14,14,14,14,3,4,27,27,28,-1,-1,26,27,27,27,5,14,14,14,14
14,14,14,14,16,17,40,40,41,-1,-1,39,40,40,40,18,14,14,14,14
14,14,14,14,29,30,30,53,54,-1,-1,52,53,53,53,31,14,14,14,14
14,3,27,27,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,27,4,5,14
14,16,40,40,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,40,17,18,14
14,29,53,53,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,53,30,31,14
14,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,14
14,15,-1,-1,-1,-1,-1,-1,117,118,118,119,-1,-1,-1,-1,-1,-1,13,14
14,15,-1,-1,-1,-1,-1,-1,130,131,131,132,-1,-1,-1,-1,-1,-1,13,14
14,15,-1,-1,-1,-1,-1,-1,130,131,131,132,-1,-1,-1,-1,-1,-1,13,14
14,15,-1,-1,-1,-1,-1,-1,143,144,144,145,-1,-1,-1,-1,-1,-1,13,14
14,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,14
14,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,14
14,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,14
14,42,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,44,14
14,14,14,14,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,14,14,14,14
14,14,14,14,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,14,14,14,14
14,14,14,14,42,1,1,1,1,1,1,1,1,1,1,44,14,14,14,14
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
